player_name,team,stat_type,line,platform,game_date,retrieved_at,line_category,standard_line
Mark Williams,PHX,rebounds,10.5,PrizePicks,2026-04-14,,,8.5
Mark Williams,PHX,points,10.5,PrizePicks,2026-04-14,,,10.5
Devin Booker,PHX,rebounds_assists,10.5,PrizePicks,2026-04-14,,,10.25
Donovan Clingan,POR,points,10.5,PrizePicks,2026-04-14,,,13.25
Donovan Clingan,POR,rebounds,10.5,PrizePicks,2026-04-14,,,12.0
Scoot Henderson,POR,points,10.5,PrizePicks,2026-04-14,,,13.25
Toumani Camara,POR,points,10.5,PrizePicks,2026-04-14,,,13.5
Mark Williams,PHX,points_assists,10.5,PrizePicks,2026-04-14,,,12.5
Scoot Henderson,POR,fga,10.5,PrizePicks,2026-04-14,,,10.5
Robert Williams,POR,rebounds,10.5,PrizePicks,2026-04-14,,,7.0
Robert Williams,POR,rebounds_assists,10.5,PrizePicks,2026-04-14,,,8.5
Robert Williams,POR,points_rebounds_assists,10.5,PrizePicks,2026-04-14,,,14.25
Royce O'Neale,PHX,points_rebounds,10.5,PrizePicks,2026-04-14,,,10.5
Oso Ighodaro,PHX,points_rebounds_assists,10.5,PrizePicks,2026-04-14,,,10.5
Deni Avdija,POR,rebounds_assists,10.5,PrizePicks,2026-04-14,,,13.0
Collin Gillespie,PHX,points_rebounds_assists,10.5,PrizePicks,2026-04-14,,,10.5
Jordan Goodwin,PHX,points_assists,10.5,PrizePicks,2026-04-14,,,10.5
Devin Booker,PHX,rebounds_assists,10.0,PrizePicks,2026-04-14,,,10.25
Grayson Allen,PHX,points,10.0,PrizePicks,2026-04-14,,,10.0
Deni Avdija,POR,assists,9.5,PrizePicks,2026-04-14,,,6.75
Devin Booker,PHX,rebounds_assists,9.5,PrizePicks,2026-04-14,,,10.25
Donovan Clingan,POR,points,9.5,PrizePicks,2026-04-14,,,13.25
Donovan Clingan,POR,rebounds,9.5,PrizePicks,2026-04-14,,,12.0
Jordan Goodwin,PHX,points,9.5,PrizePicks,2026-04-14,,,6.75
Mark Williams,PHX,points,9.5,PrizePicks,2026-04-14,,,10.5
Mark Williams,PHX,points_assists,9.5,PrizePicks,2026-04-14,,,12.5
Scoot Henderson,POR,points,9.5,PrizePicks,2026-04-14,,,13.25
Toumani Camara,POR,points,9.5,PrizePicks,2026-04-14,,,13.5
Toumani Camara,POR,rebounds_assists,9.5,PrizePicks,2026-04-14,,,7.0
Deni Avdija,POR,rebounds,9.5,PrizePicks,2026-04-14,,,7.0
Jordan Goodwin,PHX,points_rebounds,9.5,PrizePicks,2026-04-14,,,12.5
Jordan Goodwin,PHX,points_rebounds_assists,9.5,PrizePicks,2026-04-14,,,14.5
Dillon Brooks,PHX,rebounds_assists,9.5,PrizePicks,2026-04-14,,,6.5
Jalen Green,PHX,rebounds_assists,9.5,PrizePicks,2026-04-14,,,8.0
Jrue Holiday,POR,rebounds_assists,9.5,PrizePicks,2026-04-14,,,11.25
Scoot Henderson,POR,rebounds_assists,9.5,PrizePicks,2026-04-14,,,6.5
Jordan Goodwin,PHX,points_assists,9.5,PrizePicks,2026-04-14,,,10.5
Jordan Goodwin,PHX,rebounds_assists,9.5,PrizePicks,2026-04-14,,,6.75
Collin Gillespie,PHX,points,9.5,PrizePicks,2026-04-14,,,6.75
Kris Murray,POR,points,9.5,PrizePicks,2026-04-14,,,3.5
Shaedon Sharpe,POR,points,9.5,PrizePicks,2026-04-14,,,11.0
Collin Gillespie,PHX,points_rebounds_assists,9.5,PrizePicks,2026-04-14,,,10.5
Robert Williams,POR,points,9.5,PrizePicks,2026-04-14,,,6.5
Robert Williams,POR,rebounds_assists,9.5,PrizePicks,2026-04-14,,,8.5
Grayson Allen,PHX,points_assists,9.5,PrizePicks,2026-04-14,,,13.0
Royce O'Neale,PHX,points,9.5,PrizePicks,2026-04-14,,,8.25
Grayson Allen,PHX,points_rebounds,9.5,PrizePicks,2026-04-14,,,13.5
Royce O'Neale,PHX,points_rebounds,9.5,PrizePicks,2026-04-14,,,10.5
Robert Williams,POR,points_rebounds,9.5,PrizePicks,2026-04-14,,,12.5
Oso Ighodaro,PHX,points,9.5,PrizePicks,2026-04-14,,,6.0
Oso Ighodaro,PHX,points_rebounds,9.5,PrizePicks,2026-04-14,,,10.5
Shaedon Sharpe,POR,points_assists,9.5,PrizePicks,2026-04-14,,,13.0
Shaedon Sharpe,POR,points_rebounds,9.5,PrizePicks,2026-04-14,,,13.5
Oso Ighodaro,PHX,points_assists,9.5,PrizePicks,2026-04-14,,,7.0
Oso Ighodaro,PHX,points_rebounds_assists,9.5,PrizePicks,2026-04-14,,,10.5
Robert Williams,POR,points_assists,9.5,PrizePicks,2026-04-14,,,6.5
Royce O'Neale,PHX,points_rebounds_assists,9.5,PrizePicks,2026-04-14,,,13.5
Mark Williams,PHX,rebounds,9.0,PrizePicks,2026-04-14,,,8.5
Deni Avdija,POR,assists,8.5,PrizePicks,2026-04-14,,,6.75
Devin Booker,PHX,assists,8.5,PrizePicks,2026-04-14,,,6.25
Jrue Holiday,POR,assists,8.5,PrizePicks,2026-04-14,,,6.5
Mark Williams,PHX,rebounds,8.5,PrizePicks,2026-04-14,,,8.5
Deni Avdija,POR,rebounds,8.5,PrizePicks,2026-04-14,,,7.0
Devin Booker,PHX,rebounds_assists,8.5,PrizePicks,2026-04-14,,,10.25
Jalen Green,PHX,rebounds_assists,8.5,PrizePicks,2026-04-14,,,8.0
Toumani Camara,POR,rebounds_assists,8.5,PrizePicks,2026-04-14,,,7.0
Mark Williams,PHX,points,8.5,PrizePicks,2026-04-14,,,10.5
Deni Avdija,POR,fta,8.5,PrizePicks,2026-04-14,,,8.5
Devin Booker,PHX,fgm,8.5,PrizePicks,2026-04-14,,,8.5
Jordan Goodwin,PHX,rebounds_assists,8.5,PrizePicks,2026-04-14,,,6.75
Jrue Holiday,POR,rebounds_assists,8.5,PrizePicks,2026-04-14,,,11.25
Collin Gillespie,PHX,rebounds_assists,8.5,PrizePicks,2026-04-14,,,6.0
Grayson Allen,PHX,rebounds_assists,8.5,PrizePicks,2026-04-14,,,6.5
Grayson Allen,PHX,points,8.5,PrizePicks,2026-04-14,,,10.0
Robert Williams,POR,rebounds,8.5,PrizePicks,2026-04-14,,,7.0
Robert Williams,POR,points,8.5,PrizePicks,2026-04-14,,,6.5
Robert Williams,POR,rebounds_assists,8.5,PrizePicks,2026-04-14,,,8.5
Oso Ighodaro,PHX,rebounds_assists,8.5,PrizePicks,2026-04-14,,,7.0
Royce O'Neale,PHX,rebounds_assists,8.5,PrizePicks,2026-04-14,,,7.0
Collin Gillespie,PHX,points,8.0,PrizePicks,2026-04-14,,,6.75
Deni Avdija,POR,assists,7.5,PrizePicks,2026-04-14,,,6.75
Devin Booker,PHX,assists,7.5,PrizePicks,2026-04-14,,,6.25
Jrue Holiday,POR,rebounds,7.5,PrizePicks,2026-04-14,,,5.25
Mark Williams,PHX,rebounds,7.5,PrizePicks,2026-04-14,,,8.5
Mark Williams,PHX,rebounds_assists,7.5,PrizePicks,2026-04-14,,,9.5
Toumani Camara,POR,rebounds,7.5,PrizePicks,2026-04-14,,,5.25
Deni Avdija,POR,rebounds,7.5,PrizePicks,2026-04-14,,,7.0
Dillon Brooks,PHX,rebounds,7.5,PrizePicks,2026-04-14,,,4.25
Jalen Green,PHX,rebounds_assists,7.5,PrizePicks,2026-04-14,,,8.0
Mark Williams,PHX,points,7.5,PrizePicks,2026-04-14,,,10.5
Jrue Holiday,POR,assists,7.5,PrizePicks,2026-04-14,,,6.5
Dillon Brooks,PHX,rebounds_assists,7.5,PrizePicks,2026-04-14,,,6.5
Scoot Henderson,POR,rebounds_assists,7.5,PrizePicks,2026-04-14,,,6.5
Devin Booker,PHX,rebounds_assists,7.5,PrizePicks,2026-04-14,,,10.25
Jordan Goodwin,PHX,rebounds,7.5,PrizePicks,2026-04-14,,,5.25
Jordan Goodwin,PHX,points_rebounds,7.5,PrizePicks,2026-04-14,,,12.5
Collin Gillespie,PHX,rebounds_assists,7.5,PrizePicks,2026-04-14,,,6.0
Grayson Allen,PHX,rebounds_assists,7.5,PrizePicks,2026-04-14,,,6.5
Robert Williams,POR,rebounds_assists,7.5,PrizePicks,2026-04-14,,,8.5
Robert Williams,POR,rebounds,7.5,PrizePicks,2026-04-14,,,7.0
Robert Williams,POR,points,7.5,PrizePicks,2026-04-14,,,6.5
Grayson Allen,PHX,points,7.5,PrizePicks,2026-04-14,,,10.0
Oso Ighodaro,PHX,rebounds,7.5,PrizePicks,2026-04-14,,,4.75
Oso Ighodaro,PHX,rebounds_assists,7.5,PrizePicks,2026-04-14,,,7.0
Royce O'Neale,PHX,rebounds_assists,7.5,PrizePicks,2026-04-14,,,7.0
Royce O'Neale,PHX,points_rebounds,7.5,PrizePicks,2026-04-14,,,10.5
Robert Williams,POR,points_rebounds,7.5,PrizePicks,2026-04-14,,,12.5
Oso Ighodaro,PHX,points,7.5,PrizePicks,2026-04-14,,,6.0
Oso Ighodaro,PHX,points_rebounds,7.5,PrizePicks,2026-04-14,,,10.5
Shaedon Sharpe,POR,points,7.5,PrizePicks,2026-04-14,,,11.0
Jordan Goodwin,PHX,points,7.0,PrizePicks,2026-04-14,,,6.75
Toumani Camara,POR,rebounds_assists,7.0,PrizePicks,2026-04-14,,,7.0
Jordan Goodwin,PHX,rebounds_assists,7.0,PrizePicks,2026-04-14,,,6.75
Deni Avdija,POR,rebounds,7.0,PrizePicks,2026-04-14,,,7.0
Royce O'Neale,PHX,points,7.0,PrizePicks,2026-04-14,,,8.25
Deni Avdija,POR,rebounds,6.5,PrizePicks,2026-04-14,,,7.0
Devin Booker,PHX,assists,6.5,PrizePicks,2026-04-14,,,6.25
Jalen Green,PHX,rebounds,6.5,PrizePicks,2026-04-14,,,4.25
Jrue Holiday,POR,assists,6.5,PrizePicks,2026-04-14,,,6.5
Jrue Holiday,POR,rebounds,6.5,PrizePicks,2026-04-14,,,5.25
Mark Williams,PHX,rebounds,6.5,PrizePicks,2026-04-14,,,8.5
Toumani Camara,POR,rebounds,6.5,PrizePicks,2026-04-14,,,5.25
Scoot Henderson,POR,rebounds_assists,6.5,PrizePicks,2026-04-14,,,6.5
Toumani Camara,POR,rebounds_assists,6.5,PrizePicks,2026-04-14,,,7.0
Devin Booker,PHX,rebounds,6.5,PrizePicks,2026-04-14,,,4.25
Dillon Brooks,PHX,rebounds_assists,6.5,PrizePicks,2026-04-14,,,6.5
Jalen Green,PHX,rebounds_assists,6.5,PrizePicks,2026-04-14,,,8.0
Jordan Goodwin,PHX,rebounds,6.5,PrizePicks,2026-04-14,,,5.25
Deni Avdija,POR,ftm,6.5,PrizePicks,2026-04-14,,,6.5
Devin Booker,PHX,ftm,6.5,PrizePicks,2026-04-14,,,6.5
Collin Gillespie,PHX,rebounds_assists,6.5,PrizePicks,2026-04-14,,,6.0
Grayson Allen,PHX,rebounds_assists,6.5,PrizePicks,2026-04-14,,,6.5
Shaedon Sharpe,POR,rebounds_assists,6.5,PrizePicks,2026-04-14,,,4.5
Robert Williams,POR,rebounds,6.5,PrizePicks,2026-04-14,,,7.0
Robert Williams,POR,points_assists,6.5,PrizePicks,2026-04-14,,,6.5
Robert Williams,POR,rebounds_assists,6.5,PrizePicks,2026-04-14,,,8.5
Oso Ighodaro,PHX,rebounds_assists,6.5,PrizePicks,2026-04-14,,,7.0
Oso Ighodaro,PHX,rebounds,6.5,PrizePicks,2026-04-14,,,4.75
Royce O'Neale,PHX,rebounds,6.5,PrizePicks,2026-04-14,,,4.5
Royce O'Neale,PHX,rebounds_assists,6.5,PrizePicks,2026-04-14,,,7.0
Jordan Goodwin,PHX,points,6.5,PrizePicks,2026-04-14,,,6.75
Jordan Goodwin,PHX,rebounds_assists,6.5,PrizePicks,2026-04-14,,,6.75
Deni Avdija,POR,assists,6.0,PrizePicks,2026-04-14,,,6.75
Devin Booker,PHX,assists,6.0,PrizePicks,2026-04-14,,,6.25
Mark Williams,PHX,defensive_rebounds,6.0,PrizePicks,2026-04-14,,,6.0
Deni Avdija,POR,assists,5.5,PrizePicks,2026-04-14,,,6.75
Devin Booker,PHX,assists,5.5,PrizePicks,2026-04-14,,,6.25
Jalen Green,PHX,assists,5.5,PrizePicks,2026-04-14,,,4.0
Jordan Goodwin,PHX,points,5.5,PrizePicks,2026-04-14,,,6.75
Scoot Henderson,POR,assists,5.5,PrizePicks,2026-04-14,,,4.0
Toumani Camara,POR,rebounds,5.5,PrizePicks,2026-04-14,,,5.25
Devin Booker,PHX,rebounds,5.5,PrizePicks,2026-04-14,,,4.25
Dillon Brooks,PHX,rebounds,5.5,PrizePicks,2026-04-14,,,4.25
Jalen Green,PHX,rebounds,5.5,PrizePicks,2026-04-14,,,4.25
Jrue Holiday,POR,rebounds,5.5,PrizePicks,2026-04-14,,,5.25
Mark Williams,PHX,rebounds,5.5,PrizePicks,2026-04-14,,,8.5
Deni Avdija,POR,rebounds,5.5,PrizePicks,2026-04-14,,,7.0
Jordan Goodwin,PHX,rebounds,5.5,PrizePicks,2026-04-14,,,5.25
Jordan Goodwin,PHX,rebounds_assists,5.5,PrizePicks,2026-04-14,,,6.75
Scoot Henderson,POR,rebounds_assists,5.5,PrizePicks,2026-04-14,,,6.5
Toumani Camara,POR,rebounds_assists,5.5,PrizePicks,2026-04-14,,,7.0
Dillon Brooks,PHX,rebounds_assists,5.5,PrizePicks,2026-04-14,,,6.5
Jrue Holiday,POR,assists,5.5,PrizePicks,2026-04-14,,,6.5
Scoot Henderson,POR,rebounds,5.5,PrizePicks,2026-04-14,,,3.5
Collin Gillespie,PHX,rebounds,5.5,PrizePicks,2026-04-14,,,4.0
Grayson Allen,PHX,rebounds,5.5,PrizePicks,2026-04-14,,,3.5
Shaedon Sharpe,POR,rebounds,5.5,PrizePicks,2026-04-14,,,4.0
Shaedon Sharpe,POR,rebounds_assists,5.5,PrizePicks,2026-04-14,,,4.5
Collin Gillespie,PHX,points,5.5,PrizePicks,2026-04-14,,,6.75
Robert Williams,POR,points,5.5,PrizePicks,2026-04-14,,,6.5
Collin Gillespie,PHX,rebounds_assists,5.5,PrizePicks,2026-04-14,,,6.0
Oso Ighodaro,PHX,rebounds,5.5,PrizePicks,2026-04-14,,,4.75
Royce O'Neale,PHX,rebounds,5.5,PrizePicks,2026-04-14,,,4.5
Royce O'Neale,PHX,points,5.5,PrizePicks,2026-04-14,,,8.25
Jalen Green,PHX,rebounds_assists,5.5,PrizePicks,2026-04-14,,,8.0
Collin Gillespie,PHX,assists,5.5,PrizePicks,2026-04-14,,,3.5
Jordan Goodwin,PHX,rebounds,5.0,PrizePicks,2026-04-14,,,5.25
Jrue Holiday,POR,rebounds,5.0,PrizePicks,2026-04-14,,,5.25
Toumani Camara,POR,rebounds,5.0,PrizePicks,2026-04-14,,,5.25
Deni Avdija,POR,assists,4.5,PrizePicks,2026-04-14,,,6.75
Devin Booker,PHX,assists,4.5,PrizePicks,2026-04-14,,,6.25
Jalen Green,PHX,assists,4.5,PrizePicks,2026-04-14,,,4.0
Jrue Holiday,POR,assists,4.5,PrizePicks,2026-04-14,,,6.5
Scoot Henderson,POR,assists,4.5,PrizePicks,2026-04-14,,,4.0
Toumani Camara,POR,rebounds,4.5,PrizePicks,2026-04-14,,,5.25
Jalen Green,PHX,rebounds,4.5,PrizePicks,2026-04-14,,,4.25
Devin Booker,PHX,rebounds,4.5,PrizePicks,2026-04-14,,,4.25
Dillon Brooks,PHX,rebounds,4.5,PrizePicks,2026-04-14,,,4.25
Dillon Brooks,PHX,rebounds_assists,4.5,PrizePicks,2026-04-14,,,6.5
Jordan Goodwin,PHX,points,4.5,PrizePicks,2026-04-14,,,6.75
Jrue Holiday,POR,rebounds,4.5,PrizePicks,2026-04-14,,,5.25
Scoot Henderson,POR,rebounds,4.5,PrizePicks,2026-04-14,,,3.5
Scoot Henderson,POR,rebounds_assists,4.5,PrizePicks,2026-04-14,,,6.5
Donovan Clingan,POR,fgm,4.5,PrizePicks,2026-04-14,,,4.5
Jordan Goodwin,PHX,rebounds_assists,4.5,PrizePicks,2026-04-14,,,6.75
Collin Gillespie,PHX,assists,4.5,PrizePicks,2026-04-14,,,3.5
Collin Gillespie,PHX,points,4.5,PrizePicks,2026-04-14,,,6.75
Collin Gillespie,PHX,rebounds,4.5,PrizePicks,2026-04-14,,,4.0
Collin Gillespie,PHX,rebounds_assists,4.5,PrizePicks,2026-04-14,,,6.0
Grayson Allen,PHX,assists,4.5,PrizePicks,2026-04-14,,,3.0
Grayson Allen,PHX,rebounds,4.5,PrizePicks,2026-04-14,,,3.5
Shaedon Sharpe,POR,rebounds,4.5,PrizePicks,2026-04-14,,,4.0
Shaedon Sharpe,POR,rebounds_assists,4.5,PrizePicks,2026-04-14,,,4.5
Grayson Allen,PHX,rebounds_assists,4.5,PrizePicks,2026-04-14,,,6.5
Robert Williams,POR,points,4.5,PrizePicks,2026-04-14,,,6.5
Robert Williams,POR,rebounds,4.5,PrizePicks,2026-04-14,,,7.0
Royce O'Neale,PHX,rebounds,4.5,PrizePicks,2026-04-14,,,4.5
Royce O'Neale,PHX,rebounds_assists,4.5,PrizePicks,2026-04-14,,,7.0
Royce O'Neale,PHX,points,4.5,PrizePicks,2026-04-14,,,8.25
Oso Ighodaro,PHX,points,4.5,PrizePicks,2026-04-14,,,6.0
Oso Ighodaro,PHX,rebounds_assists,4.5,PrizePicks,2026-04-14,,,7.0
Jordan Goodwin,PHX,rebounds,4.5,PrizePicks,2026-04-14,,,5.25
Oso Ighodaro,PHX,points_assists,4.5,PrizePicks,2026-04-14,,,7.0
Robert Williams,POR,points_assists,4.5,PrizePicks,2026-04-14,,,6.5
Deni Avdija,POR,rebounds,4.5,PrizePicks,2026-04-14,,,7.0
Devin Booker,PHX,rebounds,4.0,PrizePicks,2026-04-14,,,4.25
Dillon Brooks,PHX,rebounds,4.0,PrizePicks,2026-04-14,,,4.25
Jalen Green,PHX,rebounds,4.0,PrizePicks,2026-04-14,,,4.25
Oso Ighodaro,PHX,rebounds,4.0,PrizePicks,2026-04-14,,,4.75
Royce O'Neale,PHX,rebounds,4.0,PrizePicks,2026-04-14,,,4.5
Scoot Henderson,POR,assists,3.5,PrizePicks,2026-04-14,,,4.0
Jalen Green,PHX,rebounds,3.5,PrizePicks,2026-04-14,,,4.25
Jrue Holiday,POR,rebounds,3.5,PrizePicks,2026-04-14,,,5.25
Toumani Camara,POR,assists,3.5,PrizePicks,2026-04-14,,,2.5
Toumani Camara,POR,rebounds,3.5,PrizePicks,2026-04-14,,,5.25
Dillon Brooks,PHX,assists,3.5,PrizePicks,2026-04-14,,,3.0
Scoot Henderson,POR,rebounds,3.5,PrizePicks,2026-04-14,,,3.5
Devin Booker,PHX,rebounds,3.5,PrizePicks,2026-04-14,,,4.25
Dillon Brooks,PHX,rebounds,3.5,PrizePicks,2026-04-14,,,4.25
Donovan Clingan,POR,assists,3.5,PrizePicks,2026-04-14,,,2.5
Jordan Goodwin,PHX,rebounds,3.5,PrizePicks,2026-04-14,,,5.25
Jordan Goodwin,PHX,assists,3.5,PrizePicks,2026-04-14,,,2.5
Jalen Green,PHX,assists,3.5,PrizePicks,2026-04-14,,,4.0
Deni Avdija,POR,turnovers,3.5,PrizePicks,2026-04-14,,,3.5
Devin Booker,PHX,turnovers,3.5,PrizePicks,2026-04-14,,,3.5
Dillon Brooks,PHX,personal_fouls,3.5,PrizePicks,2026-04-14,,,3.5
Jalen Green,PHX,fta,3.5,PrizePicks,2026-04-14,,,3.5
Mark Williams,PHX,personal_fouls,3.5,PrizePicks,2026-04-14,,,3.5
Jalen Green,PHX,steals,3.5,PrizePicks,2026-04-14,,,2.0
Jordan Goodwin,PHX,steals,3.5,PrizePicks,2026-04-14,,,2.5
Dillon Brooks,PHX,fta,3.5,PrizePicks,2026-04-14,,,3.5
Collin Gillespie,PHX,assists,3.5,PrizePicks,2026-04-14,,,3.5
Collin Gillespie,PHX,rebounds,3.5,PrizePicks,2026-04-14,,,4.0
Grayson Allen,PHX,assists,3.5,PrizePicks,2026-04-14,,,3.0
Grayson Allen,PHX,rebounds,3.5,PrizePicks,2026-04-14,,,3.5
Kris Murray,POR,points,3.5,PrizePicks,2026-04-14,,,3.5
Shaedon Sharpe,POR,assists,3.5,PrizePicks,2026-04-14,,,2.0
Shaedon Sharpe,POR,rebounds,3.5,PrizePicks,2026-04-14,,,4.0
Shaedon Sharpe,POR,rebounds_assists,3.5,PrizePicks,2026-04-14,,,4.5
Kris Murray,POR,points,3.5,PrizePicks,2026-04-14,,,3.5
Oso Ighodaro,PHX,rebounds,3.5,PrizePicks,2026-04-14,,,4.75
Royce O'Neale,PHX,assists,3.5,PrizePicks,2026-04-14,,,2.5
Robert Williams,POR,rebounds,3.5,PrizePicks,2026-04-14,,,7.0
Oso Ighodaro,PHX,points,3.5,PrizePicks,2026-04-14,,,6.0
Grayson Allen,PHX,rebounds_assists,3.5,PrizePicks,2026-04-14,,,6.5
Collin Gillespie,PHX,rebounds_assists,3.5,PrizePicks,2026-04-14,,,6.0
Robert Williams,POR,points,3.5,PrizePicks,2026-04-14,,,6.5
Oso Ighodaro,PHX,assists,3.5,PrizePicks,2026-04-14,,,2.0
Donovan Clingan,POR,blocks_steals,3.5,PrizePicks,2026-04-14,,,2.5
Mark Williams,PHX,offensive_rebounds,3.0,PrizePicks,2026-04-14,,,3.0
Jalen Green,PHX,assists,2.5,PrizePicks,2026-04-14,,,4.0
Devin Booker,PHX,rebounds,2.5,PrizePicks,2026-04-14,,,4.25
Dillon Brooks,PHX,assists,2.5,PrizePicks,2026-04-14,,,3.0
Dillon Brooks,PHX,rebounds,2.5,PrizePicks,2026-04-14,,,4.25
Donovan Clingan,POR,assists,2.5,PrizePicks,2026-04-14,,,2.5
Scoot Henderson,POR,assists,2.5,PrizePicks,2026-04-14,,,4.0
Toumani Camara,POR,assists,2.5,PrizePicks,2026-04-14,,,2.5
Devin Booker,PHX,steals,2.5,PrizePicks,2026-04-14,,,1.5
Dillon Brooks,PHX,steals,2.5,PrizePicks,2026-04-14,,,1.5
Jordan Goodwin,PHX,assists,2.5,PrizePicks,2026-04-14,,,2.5
Jrue Holiday,POR,steals,2.5,PrizePicks,2026-04-14,,,1.5
Toumani Camara,POR,steals,2.5,PrizePicks,2026-04-14,,,1.5
Jalen Green,PHX,steals,2.5,PrizePicks,2026-04-14,,,2.0
Donovan Clingan,POR,blocks_steals,2.5,PrizePicks,2026-04-14,,,2.5
Jordan Goodwin,PHX,steals,2.5,PrizePicks,2026-04-14,,,2.5
Mark Williams,PHX,blocks_steals,2.5,PrizePicks,2026-04-14,,,2.0
Deni Avdija,POR,personal_fouls,2.5,PrizePicks,2026-04-14,,,2.5
Devin Booker,PHX,personal_fouls,2.5,PrizePicks,2026-04-14,,,2.5
Donovan Clingan,POR,fta,2.5,PrizePicks,2026-04-14,,,2.5
Jalen Green,PHX,ftm,2.5,PrizePicks,2026-04-14,,,2.5
Jalen Green,PHX,turnovers,2.5,PrizePicks,2026-04-14,,,2.5
Jordan Goodwin,PHX,personal_fouls,2.5,PrizePicks,2026-04-14,,,2.5
Mark Williams,PHX,fta,2.5,PrizePicks,2026-04-14,,,2.5
Scoot Henderson,POR,turnovers,2.5,PrizePicks,2026-04-14,,,2.5
Mark Williams,PHX,assists,2.5,PrizePicks,2026-04-14,,,1.5
Mark Williams,PHX,steals,2.5,PrizePicks,2026-04-14,,,1.5
Scoot Henderson,POR,steals,2.5,PrizePicks,2026-04-14,,,1.5
Jrue Holiday,POR,personal_fouls,2.5,PrizePicks,2026-04-14,,,2.5
Scoot Henderson,POR,rebounds,2.5,PrizePicks,2026-04-14,,,3.5
Collin Gillespie,PHX,assists,2.5,PrizePicks,2026-04-14,,,3.5
Grayson Allen,PHX,assists,2.5,PrizePicks,2026-04-14,,,3.0
Grayson Allen,PHX,steals,2.5,PrizePicks,2026-04-14,,,1.5
Shaedon Sharpe,POR,assists,2.5,PrizePicks,2026-04-14,,,2.0
Shaedon Sharpe,POR,rebounds_assists,2.5,PrizePicks,2026-04-14,,,4.5
Jrue Holiday,POR,turnovers,2.5,PrizePicks,2026-04-14,,,2.5
Grayson Allen,PHX,rebounds,2.5,PrizePicks,2026-04-14,,,3.5
Oso Ighodaro,PHX,assists,2.5,PrizePicks,2026-04-14,,,2.0
Royce O'Neale,PHX,assists,2.5,PrizePicks,2026-04-14,,,2.5
Royce O'Neale,PHX,rebounds,2.5,PrizePicks,2026-04-14,,,4.5
Oso Ighodaro,PHX,rebounds,2.5,PrizePicks,2026-04-14,,,4.75
Jalen Green,PHX,rebounds,2.5,PrizePicks,2026-04-14,,,4.25
Jordan Goodwin,PHX,blocks_steals,2.5,PrizePicks,2026-04-14,,,2.5
Royce O'Neale,PHX,steals,2.5,PrizePicks,2026-04-14,,,1.5
Collin Gillespie,PHX,steals,2.5,PrizePicks,2026-04-14,,,1.5
Donovan Clingan,POR,assists,1.5,PrizePicks,2026-04-14,,,2.5
Toumani Camara,POR,assists,1.5,PrizePicks,2026-04-14,,,2.5
Deni Avdija,POR,steals,1.5,PrizePicks,2026-04-14,,,1.0
Devin Booker,PHX,steals,1.5,PrizePicks,2026-04-14,,,1.5
Dillon Brooks,PHX,steals,1.5,PrizePicks,2026-04-14,,,1.5
Jalen Green,PHX,steals,1.5,PrizePicks,2026-04-14,,,2.0
Jordan Goodwin,PHX,assists,1.5,PrizePicks,2026-04-14,,,2.5
Jrue Holiday,POR,steals,1.5,PrizePicks,2026-04-14,,,1.5
Toumani Camara,POR,steals,1.5,PrizePicks,2026-04-14,,,1.5
Deni Avdija,POR,blocks_steals,1.5,PrizePicks,2026-04-14,,,1.5
Donovan Clingan,POR,blocks_steals,1.5,PrizePicks,2026-04-14,,,2.5
Mark Williams,PHX,blocks_steals,1.5,PrizePicks,2026-04-14,,,2.0
Mark Williams,PHX,steals,1.5,PrizePicks,2026-04-14,,,1.5
Scoot Henderson,POR,steals,1.5,PrizePicks,2026-04-14,,,1.5
Devin Booker,PHX,blocks_steals,1.5,PrizePicks,2026-04-14,,,1.5
Dillon Brooks,PHX,blocks_steals,1.5,PrizePicks,2026-04-14,,,1.5
Jordan Goodwin,PHX,steals,1.5,PrizePicks,2026-04-14,,,2.5
Jrue Holiday,POR,fta,1.5,PrizePicks,2026-04-14,,,1.5
Mark Williams,PHX,ftm,1.5,PrizePicks,2026-04-14,,,1.5
Mark Williams,PHX,turnovers,1.5,PrizePicks,2026-04-14,,,1.5
Scoot Henderson,POR,blocks_steals,1.5,PrizePicks,2026-04-14,,,1.5
Toumani Camara,POR,blocks_steals,1.5,PrizePicks,2026-04-14,,,1.5
Toumani Camara,POR,fta,1.5,PrizePicks,2026-04-14,,,1.5
Donovan Clingan,POR,steals,1.5,PrizePicks,2026-04-14,,,1.5
Mark Williams,PHX,assists,1.5,PrizePicks,2026-04-14,,,1.5
Scoot Henderson,POR,ftm,1.5,PrizePicks,2026-04-14,,,1.5
Scoot Henderson,POR,rebounds,1.5,PrizePicks,2026-04-14,,,3.5
Deni Avdija,POR,offensive_rebounds,1.5,PrizePicks,2026-04-14,,,1.0
Jrue Holiday,POR,offensive_rebounds,1.5,PrizePicks,2026-04-14,,,1.0
Toumani Camara,POR,offensive_rebounds,1.5,PrizePicks,2026-04-14,,,1.0
Collin Gillespie,PHX,assists,1.5,PrizePicks,2026-04-14,,,3.5
Collin Gillespie,PHX,rebounds,1.5,PrizePicks,2026-04-14,,,4.0
Collin Gillespie,PHX,steals,1.5,PrizePicks,2026-04-14,,,1.5
Grayson Allen,PHX,assists,1.5,PrizePicks,2026-04-14,,,3.0
Grayson Allen,PHX,rebounds,1.5,PrizePicks,2026-04-14,,,3.5
